DateTime,AddedIPs,RemovedIPs
1593752521,2,32
1593753721,3,1
1593754322,3,0
1593754921,6,0
1593756121,3,20
1593757322,9,3
1593758522,5,5
1593759721,1,8
1593760921,4,7
1593762122,2,0
1593763321,2,23
1593763921,2,13
1593764521,1,0
1593765721,2,13
1593766922,2,0
1593767521,2,15
1593768121,1,23
1593769322,1,32
1593769921,0,9
1593770521,4,7
1593771722,4,9
1593772321,2,2
1593773522,1,9
1593774121,2,16
1593775321,1,0
1593775921,1,2
1593776522,1,10
1593777721,2,19
1593778921,1,10
1593780121,2,34
1593781322,5,3
1593781922,3,7
1593783121,2,0
1593783721,1,0
1593784922,1,48
1593786122,4,5
1593787322,0,31
1593787921,4,0
1593788522,1,0
1593789722,3,14
1593790322,2,0
1593790921,2,0
1593791521,3,6
1593792122,1,2
1593793321,1,35
1593794521,1,37
1593795721,0,4
1593796921,2,12
1593797521,1,0
1593798721,9,13
1593799321,4,0
1593799922,6,14
1593800522,4,0
1593801121,4,11
1593802322,2,18
1593802921,3,16
1593803521,2,0
1593804721,1,6
1593805322,2,3
1593806522,3,0
1593807121,4,19
1593808921,11,23
1593809522,4,0
1593810121,5,4
1593811322,5,14
1593812521,0,13
1593813721,7,5
1593814921,2,5
1593816121,2,2
1593817321,3,0
1593818521,3,3
1593819721,7,8
1593820921,4,14
1593822121,0,18
1593822722,3,0
1593823921,2,12
1593824521,4,0
1593825722,0,6
1593826321,2,0
1593826921,0,20
1593828121,2,0
1593829321,2,17
1593830361,4,13
1593831121,4,5
1593831721,4,11
1593832322,5,0
1593832921,10,3
1593834122,3,18
1593835321,2,16
1593836521,9,0
1593837121,1,2
1593837721,1,3
1593838921,3,0
1593839521,6,2
1593840121,1,0
1593841321,7,28
1593842521,3,2
1593843721,3,0
1593844921,3,17
1593846121,5,0
1593847321,8,30
1593848521,4,0
1593849721,4,2
1593850922,3,15
1593851521,4,9
1593852122,4,0
1593853321,3,22
1593853921,2,11
1593854521,5,31
1593855721,4,0
1593856921,2,11
1593857522,9,5
1593858121,7,9
1593858721,8,15
1593859322,1,17
1593859922,4,0
1593861122,4,15
1593861722,5,8
1593862321,4,0
1593863521,0,53
1593864121,1,4
1593864722,7,0
1593865921,1,8
1593866521,0,2
1593867121,1,0
1593867721,1,3
1593868921,3,10
1593869521,2,0
1593870121,2,7
1593870721,2,18
1593871321,5,4
1593873121,4,0
1593873721,2,7
1593874321,1,0
1593874921,1,2
1593875521,2,0
1593876121,3,0
1593877321,2,42
1593879121,0,8
1593879721,2,0
1593880321,1,6
1593880922,4,0
1593881521,0,2
1593882121,1,4
1593883321,1,9
1593883921,2,0
1593884521,6,0
1593885122,2,5
1593885721,4,3
1593886922,1,31
1593887521,3,0
1593888122,3,22
1593889321,0,18
1593890521,1,9
1593891122,1,7
1593891721,1,17
1593892921,2,20
1593893522,3,8
1593894121,6,0
1593895321,4,4
1593896521,1,3
1593897721,2,6
1593898921,9,3
1593899522,7,19
