DateTime,AddedIPs,RemovedIPs
1593682322,2,6
1593683521,1,3
1593685321,10,3
1593686521,11,0
1593687121,2,1
1593687721,2,0
1593688321,4,0
1593688921,1,0
1593690121,4,2
1593691321,0,2
1593692521,0,2
1593693121,13,0
1593694321,6,11
1593694921,7,2
1593695521,0,2
1593696721,5,1
1593697922,0,10
1593698521,2,1
1593699121,2,1
1593699721,5,0
1593701521,3,4
1593702121,20,2
1593702721,7,1
1593703321,6,0
1593703921,1,0
1593705122,6,1
1593705722,0,6
1593706922,1,3
1593707521,1,5
1593708121,3,47
1593709921,12,8
1593711721,6,2
1593712321,1,0
1593713521,3,2
1593714122,3,0
1593715321,7,5
1593716521,1,2
1593717121,1,0
1593717721,0,1
1593718921,3,2
1593719521,1,0
1593721321,2,7
1593722521,7,1
1593723121,2,0
1593723721,0,2
1593724321,5,0
1593724921,0,1
1593726121,5,5
1593727921,1,1
1593728521,9,3
1593730921,2,5
1593732122,2,0
1593733321,6,1
1593734522,1,4
1593735721,11,5
1593736321,3,0
1593737521,3,2
1593738121,7,0
1593739321,3,2
1593739646,0,3
1593739921,0,1
1593741121,4,3
1593742921,3,2
1593743521,50,0
1593744121,0,1
1593745321,2,6
1593745921,1,0
1593747721,0,4
1593748921,5,0
1593749521,0,1
1593750721,1,3
1593751322,0,2
1593753121,0,2
1593753721,0,2
1593754322,0,2
1593754921,2,0
1593756121,0,3
1593758521,1,1
1593759122,0,10
1593760321,1,0
1593760921,0,1
1593762121,1,8
1593763321,0,2
1593764521,3,1
1593765721,1,1
1593766321,1,2
1593767521,28,2
1593768721,25,0
1593769322,2,1
1593770521,1,0
1593771722,1,4
1593772321,2,1
1593773522,1,1
1593775321,1,4
1593776522,1,1
1593777122,2,1
1593778921,4,2
1593780121,0,2
1593780721,2,0
1593781322,0,1
1593781922,2,0
1593783121,2,4
1593783721,0,2
1593784322,0,3
1593785522,2,0
1593786122,0,5
1593787921,0,1
1593789121,0,3
1593789722,1,0
1593790921,2,3
1593792721,3,1
1593793321,0,2
1593795121,2,2
1593796321,3,3
1593796921,2,1
1593797521,4,0
1593798721,1,0
1593799321,0,6
1593800522,1,0
1593801121,0,3
1593801721,3,0
1593802321,3,1
1593802921,0,2
1593804121,2,0
1593805322,3,1
1593805921,0,4
1593807121,6,0
1593807721,2,0
1593808921,2,4
1593810121,2,0
1593811321,0,3
1593812521,3,2
1593813721,1,0
1593814921,3,4
1593816721,6,2
1593817321,2,0
1593818521,2,3
1593819121,2,0
1593820321,3,1
1593820921,0,3
1593822121,3,2
1593822722,0,1
1593823921,1,7
1593825721,4,2
1593826321,1,0
1593826921,0,1
1593828121,1,7
1593829321,0,3
1593830521,0,1
1593831121,0,3
1593831721,1,3
1593832322,1,0
1593833522,0,3
1593834721,0,5
1593835921,0,2
1593837721,1,0
1593838921,1,4
1593839521,1,0
1593840121,0,1
1593841321,2,1
1593842521,0,5
1593843721,1,0
1593844322,0,4
1593845521,0,3
1593847321,0,5
1593847921,0,1
1593849122,0,1
1593850321,0,2
1593850922,0,2
1593852122,2,1
1593853321,5,5
1593853921,3,4
